Transaction_ID,Customer_ID,Product,Quantity,Price_per_Unit,Total_Amount,Discount,Payment_Method,Store_Location,Customer_Category,Customer_Age,Customer_Gender,Month,Product_Demand_Score,Cross_Sell_Potential
T10891,C516,Atta,2,462.06,924.12,0,Credit Card,Hyderabad,Regular,41,Female,2,0.58,0.93
T10892,C640,Oil,9,288.55,2077.56,20,UPI,Kolkata,Regular,54,Female,2,1.0,0.96
T10893,C537,Atta,1,188.23,150.58,20,UPI,Ahmedabad,Rare,30,Female,2,0.5,0.18
T10894,C435,Cheese,8,380.7,2741.04,10,UPI,Pune,Regular,59,Female,2,0.6,0.49
T10895,C682,Cheese,4,136.11,490.0,10,UPI,Mumbai,Rare,49,Male,2,0.55,0.68
T10896,C858,Shampoo,4,349.82,1189.39,15,Net Banking,Delhi,Regular,54,Female,2,0.82,0.82
T10897,C35,Butter,5,29.46,117.84,20,Credit Card,Delhi,Regular,29,Male,2,0.34,0.32
T10898,C519,Milk,8,421.31,2696.38,20,UPI,Hyderabad,Regular,25,Male,2,0.25,0.92
T10899,C433,Chocolate,5,229.6,975.8,15,Net Banking,Mumbai,Rare,41,Male,2,0.78,0.3
T10900,C934,Soap,8,321.98,2060.67,20,Cash,Bangalore,Rare,61,Female,2,0.47,0.88
T10901,C148,Biscuit,1,118.41,118.41,0,Credit Card,Chennai,New,33,Male,2,0.92,0.56
T10902,C653,Coke,9,341.77,2768.34,10,Cash,Ahmedabad,Regular,49,Female,2,0.68,0.56
T10903,C767,Sugar,6,388.4,2097.36,10,Net Banking,Pune,Regular,51,Female,2,0.61,0.44
T10904,C540,Tea,3,241.87,653.05,10,UPI,Pune,Rare,52,Female,2,0.16,0.19
T10905,C59,Salt,8,312.69,2376.44,5,Net Banking,Ahmedabad,Regular,49,Female,2,0.76,0.41
T10906,C747,Milk,9,233.6,2102.4,0,UPI,Ahmedabad,Regular,34,Female,2,0.72,0.48
T10907,C431,Shampoo,6,448.1,2688.6,0,Net Banking,Ahmedabad,Regular,19,Male,2,0.68,0.53
T10908,C726,Oil,7,253.96,1511.06,15,Cash,Bangalore,Regular,43,Female,2,0.34,0.77
T10909,C135,Coffee,1,422.49,401.37,5,Net Banking,Mumbai,Regular,61,Male,2,0.95,0.42
T10910,C780,Biscuit,5,402.66,1610.64,20,Debit Card,Pune,Regular,34,Female,2,0.39,0.47
T10911,C199,Sugar,5,211.15,1055.75,0,Cash,Bangalore,Rare,55,Female,2,0.24,0.92
T10912,C18,Maggie,4,122.74,466.41,5,Cash,Hyderabad,Regular,19,Female,2,0.99,0.78
T10913,C572,Atta,6,208.98,1191.19,5,Debit Card,Chennai,Regular,25,Male,2,0.77,0.12
T10914,C894,Maggie,7,414.85,2903.95,0,Credit Card,Bangalore,Rare,63,Male,2,0.47,0.83
T10915,C662,Coke,9,121.54,929.78,15,Credit Card,Kolkata,Regular,23,Male,2,0.94,0.99
T10916,C290,Rice,1,266.97,253.62,5,Credit Card,Chennai,Regular,26,Male,2,0.18,0.95
T10917,C663,Maggie,6,404.99,2186.95,10,Debit Card,Delhi,Regular,18,Female,2,0.18,0.85
T10918,C564,Toothpaste,7,183.2,1218.28,5,Credit Card,Chennai,Regular,22,Female,2,0.71,0.67
T10919,C691,Rice,3,324.68,779.23,20,Debit Card,Hyderabad,Rare,56,Male,2,0.26,0.35
T10920,C44,Atta,8,130.36,1042.88,0,Cash,Delhi,Rare,26,Male,2,0.93,0.69
T10921,C83,Maggie,5,63.55,254.2,20,Credit Card,Mumbai,Regular,31,Male,2,0.86,0.73
T10922,C267,Salt,9,399.25,3054.26,15,Cash,Bangalore,New,44,Male,2,0.38,0.35
T10923,C678,Coke,5,58.49,263.2,10,Credit Card,Hyderabad,New,26,Female,2,0.9,0.33
T10924,C804,Soap,9,142.98,1286.82,0,UPI,Chennai,Regular,53,Female,2,0.14,0.46
T10925,C477,Milk,4,429.0,1630.2,5,Cash,Chennai,Rare,46,Female,2,0.59,0.68
T10926,C751,Coffee,9,179.77,1456.14,10,Cash,Chennai,Regular,37,Male,2,0.94,0.36
T10927,C609,Soap,5,486.79,2312.25,5,Credit Card,Pune,Regular,32,Male,2,0.87,0.6
T10928,C820,Butter,9,490.07,3749.04,15,Debit Card,Bangalore,Regular,53,Female,2,0.42,0.91
T10929,C757,Toothpaste,3,141.46,424.38,0,Cash,Delhi,Regular,20,Male,2,0.26,0.37
T10930,C905,Coffee,4,30.08,102.27,15,Net Banking,Kolkata,Regular,40,Male,2,0.29,0.97
T10931,C152,Tea,9,355.48,2719.42,15,UPI,Pune,New,63,Male,2,0.56,0.53
T10932,C157,Coke,6,230.98,1178.0,15,Net Banking,Pune,Regular,26,Female,2,0.64,0.19
T10933,C164,Maggie,2,59.37,100.93,15,Credit Card,Hyderabad,Regular,47,Male,2,0.13,0.15
T10934,C972,Coffee,7,356.69,2371.99,5,UPI,Ahmedabad,Rare,36,Female,2,0.47,0.4
T10935,C505,Chocolate,2,25.28,40.45,20,UPI,Mumbai,Regular,55,Male,2,0.85,0.33
T10936,C784,Shampoo,2,436.4,829.16,5,Net Banking,Mumbai,Rare,20,Male,2,0.5,0.86
T10937,C870,Butter,1,77.94,70.15,10,Net Banking,Ahmedabad,Regular,20,Female,2,0.25,0.76
T10938,C700,Paneer,3,72.38,184.57,15,Net Banking,Pune,Regular,51,Female,2,0.96,0.9
T10939,C611,Milk,6,96.08,518.83,10,Debit Card,Bangalore,New,19,Female,2,0.34,0.63
T10940,C68,Oil,8,480.53,3652.03,5,Cash,Kolkata,Rare,44,Female,2,0.82,0.49
T10941,C955,Atta,9,349.65,2674.82,15,Cash,Pune,Regular,40,Male,2,0.27,0.34
T10942,C131,Shampoo,7,402.67,2677.76,5,UPI,Pune,Regular,59,Male,2,0.48,0.62
T10943,C724,Butter,4,204.84,696.46,15,Cash,Pune,Regular,49,Female,2,0.54,0.66
T10944,C458,Milk,6,174.79,996.3,5,UPI,Kolkata,Regular,64,Female,2,0.55,0.45
T10945,C562,Maggie,5,124.9,624.5,0,Net Banking,Ahmedabad,Regular,52,Male,2,0.56,0.94
T10946,C236,Toothpaste,8,245.52,1571.33,20,Cash,Hyderabad,Regular,57,Male,2,0.3,0.68
T10947,C731,Pepsi,1,280.4,224.32,20,Net Banking,Ahmedabad,Rare,35,Male,2,0.56,0.85
T10948,C880,Maggie,1,319.57,271.63,15,Cash,Ahmedabad,New,44,Female,2,0.53,0.66
T10949,C553,Paneer,6,135.99,815.94,0,Debit Card,Pune,Regular,28,Female,2,0.29,0.38
T10950,C289,Butter,2,474.84,854.71,10,Debit Card,Bangalore,Regular,56,Male,2,0.99,0.76
T10951,C78,Pepsi,5,93.18,465.9,0,Debit Card,Kolkata,Rare,36,Female,2,0.88,0.31
T10952,C791,Juice,1,483.17,410.69,15,Credit Card,Ahmedabad,Rare,42,Male,2,0.9,0.64
T10953,C755,Toothpaste,7,17.28,120.96,0,Credit Card,Chennai,Regular,24,Female,2,0.72,0.46
T10954,C202,Paneer,1,245.75,221.18,10,Debit Card,Delhi,New,48,Female,2,0.24,0.23
T10955,C311,Pepsi,4,173.35,589.39,15,Debit Card,Hyderabad,Regular,19,Male,2,0.61,0.47
T10956,C896,Juice,9,230.07,1656.5,20,UPI,Kolkata,Regular,55,Male,2,0.84,0.38
T10957,C754,Maggie,1,289.63,289.63,0,Net Banking,Chennai,Rare,22,Female,2,0.13,0.2
T10958,C862,Chocolate,4,223.44,715.01,20,Credit Card,Mumbai,Regular,31,Male,2,0.55,0.84
T10959,C888,Juice,6,213.27,1023.7,20,Credit Card,Delhi,Regular,35,Female,2,0.46,0.55
T10960,C595,Pepsi,6,369.03,2103.47,5,Debit Card,Kolkata,Regular,53,Male,2,0.29,0.41
T10961,C54,Shampoo,8,346.08,2491.78,10,UPI,Delhi,Rare,21,Male,2,0.44,0.55
T10962,C822,Paneer,1,418.3,418.3,0,Cash,Delhi,Regular,41,Female,2,0.99,0.78
T10963,C319,Salt,7,132.48,741.89,20,UPI,Bangalore,Regular,30,Male,2,0.75,0.12
T10964,C839,Salt,1,308.67,246.94,20,UPI,Hyderabad,Rare,38,Female,2,0.37,0.59
T10965,C838,Paneer,7,296.75,1869.52,10,Debit Card,Mumbai,Regular,50,Female,2,0.64,0.53
T10966,C808,Salt,3,191.17,458.81,20,UPI,Hyderabad,Regular,37,Female,2,0.32,0.9
T10967,C679,Shampoo,8,248.17,1588.29,20,UPI,Chennai,Regular,22,Female,2,0.65,0.6
T10968,C628,Toothpaste,3,163.75,393.0,20,UPI,Kolkata,Regular,41,Male,2,0.91,0.22
T10969,C278,Coffee,1,79.5,63.6,20,Credit Card,Pune,Rare,52,Female,2,0.6,0.45
T10970,C381,Biscuit,8,114.76,872.18,5,Cash,Hyderabad,Regular,47,Female,2,0.76,0.66
T10971,C948,Cheese,3,61.7,175.85,5,Credit Card,Mumbai,Regular,45,Female,2,0.51,0.14
T10972,C994,Butter,2,344.7,585.99,15,Debit Card,Ahmedabad,Regular,62,Male,2,0.57,0.9
T10973,C796,Shampoo,1,333.76,333.76,0,Debit Card,Ahmedabad,Rare,24,Female,2,0.73,0.16
T10974,C506,Salt,3,475.8,1284.66,10,Debit Card,Pune,Rare,59,Female,2,0.83,0.13
T10975,C713,Biscuit,2,367.54,624.82,15,UPI,Kolkata,Regular,52,Male,2,0.69,0.1
T10976,C962,Soap,2,35.5,67.45,5,Debit Card,Pune,Rare,47,Female,2,0.98,0.72
T10977,C393,Coffee,6,443.28,2526.7,5,Debit Card,Chennai,Rare,51,Female,2,0.84,0.51
T10978,C828,Soap,1,432.71,411.07,5,Credit Card,Delhi,Rare,56,Male,2,0.8,0.19
T10979,C903,Coffee,2,227.23,386.29,15,Net Banking,Kolkata,Rare,26,Female,2,0.86,0.87
T10980,C594,Sugar,6,297.07,1693.3,5,Credit Card,Pune,Regular,29,Female,2,0.35,0.28
T10981,C437,Juice,3,488.28,1245.11,15,Cash,Kolkata,Regular,46,Male,2,0.49,0.39
T10982,C985,Oil,4,270.83,1029.15,5,Cash,Kolkata,New,27,Male,2,0.61,0.26
T10983,C112,Chocolate,1,453.61,362.89,20,Debit Card,Chennai,Regular,44,Male,2,0.52,0.93
T10984,C24,Cheese,8,50.69,324.42,20,Debit Card,Bangalore,Rare,36,Female,2,0.86,0.78
T10985,C320,Coke,7,103.62,725.34,0,Cash,Kolkata,Rare,30,Female,2,0.12,0.75
T10986,C741,Butter,7,225.97,1502.7,5,Net Banking,Delhi,Regular,59,Male,2,0.29,0.14
T10987,C240,Salt,3,296.53,889.59,0,UPI,Mumbai,Regular,54,Female,2,0.89,0.57
T10988,C574,Pepsi,3,409.95,1045.37,15,Cash,Ahmedabad,Regular,49,Male,2,0.15,0.62
T10989,C690,Paneer,2,494.25,988.5,0,UPI,Pune,Regular,32,Female,2,0.3,0.44
T10990,C583,Maggie,1,200.54,190.51,5,UPI,Delhi,Regular,38,Male,2,0.42,0.39
T10991,C604,Coke,7,33.23,197.72,15,Credit Card,Delhi,Regular,20,Male,2,0.78,0.87
T10992,C914,Atta,7,402.57,2395.29,15,UPI,Hyderabad,Regular,25,Male,2,0.6,0.12
T10993,C405,Maggie,2,306.15,489.84,20,UPI,Bangalore,Regular,23,Female,2,0.96,0.66
T10994,C570,Sugar,7,107.29,638.38,15,Cash,Bangalore,Rare,46,Male,2,0.31,0.45
T10995,C408,Soap,8,252.47,1716.8,15,UPI,Kolkata,Regular,36,Male,2,0.88,0.7
T10996,C878,Soap,1,373.73,373.73,0,Debit Card,Kolkata,Rare,34,Female,2,0.35,0.28
T10997,C993,Butter,9,387.5,2964.38,15,UPI,Hyderabad,Rare,27,Male,2,0.32,0.31
T10998,C638,Butter,7,254.81,1605.3,10,Debit Card,Ahmedabad,Regular,50,Female,2,0.55,0.63
T10999,C515,Salt,3,159.56,382.94,20,UPI,Hyderabad,Regular,30,Male,2,0.16,0.98
T11000,C260,Butter,8,487.13,3117.63,20,Cash,Ahmedabad,Regular,44,Male,2,0.45,0.98
T11001,C373,Salt,7,335.05,1993.55,15,Debit Card,Delhi,Rare,59,Male,2,0.42,0.32
T11002,C634,Toothpaste,8,210.04,1680.32,0,Cash,Chennai,Rare,29,Male,2,0.24,0.19
T11003,C630,Soap,6,147.43,707.66,20,Credit Card,Hyderabad,Rare,19,Male,2,0.87,0.63
T11004,C308,Toothpaste,9,368.24,2651.33,20,Net Banking,Bangalore,Regular,27,Male,2,0.45,0.48
T11005,C811,Coke,5,128.67,579.02,10,UPI,Chennai,Regular,38,Male,2,0.98,0.79
T11006,C662,Pepsi,3,94.14,240.06,15,Cash,Hyderabad,Regular,40,Female,2,0.91,0.58
T11007,C698,Pepsi,3,269.62,647.09,20,Cash,Ahmedabad,Regular,18,Male,2,0.28,0.56
T11008,C972,Tea,1,152.09,121.67,20,Debit Card,Bangalore,Regular,50,Female,2,0.55,0.68
T11009,C446,Cheese,8,318.16,2036.22,20,Debit Card,Delhi,Regular,43,Female,2,0.64,0.21
T11010,C922,Biscuit,2,67.79,108.46,20,Net Banking,Chennai,Regular,32,Female,2,0.84,0.71
T11011,C739,Sugar,3,330.92,992.76,0,Cash,Hyderabad,Regular,39,Female,2,0.9,0.54
T11012,C589,Shampoo,8,148.82,1131.03,5,Net Banking,Hyderabad,Regular,42,Female,2,0.66,0.84
T11013,C158,Coke,8,10.12,72.86,10,Debit Card,Chennai,Regular,18,Female,2,0.13,0.22
T11014,C908,Atta,4,72.2,288.8,0,Debit Card,Bangalore,Rare,43,Male,2,0.53,0.37
T11015,C835,Biscuit,4,467.47,1682.89,10,Cash,Ahmedabad,Rare,38,Male,2,0.9,0.96
T11016,C773,Atta,5,435.0,1740.0,20,Cash,Bangalore,Rare,58,Male,2,0.74,0.6
T11017,C419,Cheese,6,124.47,672.14,10,Debit Card,Chennai,Regular,41,Male,2,0.88,0.94
T11018,C591,Chocolate,5,391.4,1663.45,15,Credit Card,Ahmedabad,Regular,56,Male,2,0.71,0.72
T11019,C693,Atta,7,308.2,1833.79,15,Net Banking,Pune,Regular,33,Female,2,0.14,0.93
T11020,C887,Rice,2,485.74,922.91,5,Debit Card,Bangalore,Regular,49,Female,2,0.97,0.39
T11021,C941,Chocolate,7,193.07,1283.92,5,UPI,Delhi,Rare,33,Female,2,0.93,0.18
T11022,C843,Paneer,7,343.92,2166.7,10,Credit Card,Kolkata,Regular,30,Male,2,0.21,0.82
T11023,C621,Soap,1,41.13,41.13,0,Net Banking,Delhi,Regular,59,Male,2,0.2,0.82
T11024,C410,Pepsi,7,204.16,1429.12,0,UPI,Hyderabad,Regular,49,Male,2,0.59,0.66
T11025,C740,Butter,5,482.27,1929.08,20,Cash,Bangalore,Regular,58,Male,2,0.78,0.62
T11026,C276,Atta,3,274.1,822.3,0,Net Banking,Ahmedabad,Regular,61,Female,2,0.44,0.92
T11027,C247,Cheese,3,151.06,430.52,5,Cash,Hyderabad,Rare,41,Female,2,0.22,0.26
T11028,C978,Paneer,4,68.93,275.72,0,Net Banking,Ahmedabad,Rare,30,Male,2,0.56,0.65
T11029,C29,Butter,2,354.73,567.57,20,Cash,Ahmedabad,Regular,28,Female,2,0.4,0.14
T11030,C77,Chocolate,2,325.98,554.17,15,Debit Card,Chennai,Regular,32,Male,2,0.42,0.23
T11031,C402,Chocolate,1,193.23,193.23,0,Net Banking,Chennai,Regular,27,Male,2,0.68,0.49
T11032,C555,Biscuit,5,475.96,2379.8,0,Net Banking,Bangalore,Regular,59,Male,2,0.9,0.84
T11033,C915,Paneer,4,20.88,79.34,5,UPI,Kolkata,Regular,58,Female,2,0.6,0.76
T11034,C557,Oil,2,158.82,285.88,10,Net Banking,Ahmedabad,Regular,20,Female,2,0.72,0.98
T11035,C818,Tea,3,461.32,1176.37,15,UPI,Chennai,Regular,33,Female,2,0.69,0.14
T11036,C355,Atta,7,167.26,1053.74,10,Credit Card,Hyderabad,Regular,61,Male,2,0.6,0.44
T11037,C433,Coke,7,133.6,748.16,20,Debit Card,Ahmedabad,Regular,34,Male,2,0.38,0.24
T11038,C680,Paneer,4,271.77,869.66,20,Net Banking,Mumbai,Regular,42,Male,2,0.44,0.13
T11039,C834,Paneer,5,413.66,1861.47,10,Cash,Delhi,Rare,47,Female,2,0.38,0.34
T11040,C26,Juice,5,60.54,287.56,5,Net Banking,Pune,Regular,64,Male,2,0.93,0.32
T11041,C371,Butter,6,472.08,2690.86,5,Credit Card,Kolkata,Regular,52,Male,2,0.84,0.48
T11042,C836,Butter,9,399.59,3416.49,5,Debit Card,Chennai,Rare,54,Female,2,0.62,0.23
T11043,C194,Rice,2,98.81,167.98,15,UPI,Hyderabad,Regular,30,Male,2,0.92,0.54
T11044,C863,Pepsi,5,358.88,1435.52,20,UPI,Mumbai,Regular,41,Female,2,0.9,0.93
T11045,C151,Butter,3,198.63,476.71,20,Net Banking,Hyderabad,Regular,55,Female,2,0.93,0.77
T11046,C303,Milk,4,207.12,662.78,20,Net Banking,Chennai,Regular,43,Male,2,0.3,0.86
T11047,C960,Paneer,6,393.81,2008.43,15,Net Banking,Delhi,Regular,26,Male,2,0.75,0.82
T11048,C458,Cheese,8,481.76,3083.26,20,Debit Card,Delhi,Regular,36,Male,2,0.65,0.45
T11049,C459,Cheese,1,72.06,64.85,10,Debit Card,Delhi,Regular,45,Male,2,0.76,0.74
T11050,C847,Rice,8,216.11,1728.88,0,Net Banking,Hyderabad,Regular,24,Female,2,0.34,0.78
T11051,C552,Juice,7,245.66,1461.68,15,UPI,Mumbai,Regular,62,Female,2,0.73,0.29
T11052,C816,Milk,1,194.39,194.39,0,Credit Card,Pune,Regular,39,Female,2,0.47,0.87
T11053,C41,Biscuit,2,187.96,338.33,10,Net Banking,Kolkata,Regular,47,Female,2,0.85,0.51
T11054,C688,Pepsi,3,35.61,101.49,5,Credit Card,Kolkata,Regular,54,Female,2,0.82,0.11
T11055,C63,Maggie,1,345.91,328.61,5,Net Banking,Delhi,Regular,33,Female,2,0.29,0.68
T11056,C779,Oil,9,223.75,1913.06,5,Net Banking,Hyderabad,Regular,53,Female,2,0.27,0.71
T11057,C5,Juice,8,105.45,717.06,15,Debit Card,Bangalore,Regular,22,Male,2,0.75,0.6
T11058,C844,Toothpaste,2,409.86,778.73,5,Net Banking,Chennai,Regular,46,Male,2,0.6,0.29
T11059,C849,Soap,9,403.25,3084.86,15,Net Banking,Bangalore,Regular,40,Male,2,0.6,0.53
T11060,C405,Paneer,7,248.33,1477.56,15,UPI,Kolkata,Regular,23,Male,2,0.78,0.46
T11061,C169,Butter,9,156.24,1406.16,0,Debit Card,Delhi,Rare,53,Male,2,0.87,0.98
T11062,C100,Shampoo,6,322.67,1839.22,5,Cash,Kolkata,Regular,50,Male,2,0.32,0.84
T11063,C707,Biscuit,6,151.19,725.71,20,Credit Card,Bangalore,Regular,58,Female,2,0.6,0.79
T11064,C209,Rice,4,125.64,477.43,5,Net Banking,Pune,Regular,33,Male,2,0.85,0.26
T11065,C761,Toothpaste,2,367.95,699.1,5,Debit Card,Ahmedabad,Regular,51,Male,2,0.89,0.4
T11066,C670,Butter,7,29.76,197.9,5,UPI,Kolkata,Regular,60,Female,2,0.36,0.44
T11067,C995,Sugar,5,56.44,225.76,20,Cash,Kolkata,Rare,43,Female,2,0.19,0.54
T11068,C223,Paneer,6,13.33,63.98,20,UPI,Delhi,Rare,54,Male,2,0.31,0.13
T11069,C948,Coffee,2,84.94,144.4,15,Net Banking,Delhi,Rare,30,Female,2,0.95,0.63
T11070,C402,Tea,5,43.81,175.24,20,Net Banking,Bangalore,New,34,Male,2,0.52,0.42
T11071,C773,Chocolate,4,497.94,1693.0,15,Cash,Mumbai,Regular,49,Female,2,0.48,0.61
T11072,C583,Cheese,9,151.52,1363.68,0,Net Banking,Delhi,Regular,49,Male,2,0.11,0.11
T11073,C891,Rice,6,83.14,424.01,15,Cash,Bangalore,Regular,45,Male,2,0.15,0.39
T11074,C890,Toothpaste,2,128.09,243.37,5,Net Banking,Hyderabad,Rare,46,Male,2,0.7,0.79
T11075,C642,Maggie,1,468.7,421.83,10,UPI,Hyderabad,Rare,42,Female,2,0.63,0.55
T11076,C90,Pepsi,5,264.88,1191.96,10,Cash,Ahmedabad,Rare,64,Female,2,0.62,0.81
T11077,C852,Soap,9,188.76,1613.9,5,Debit Card,Mumbai,Rare,39,Male,2,0.2,0.73
T11078,C909,Paneer,6,437.96,2233.6,15,Cash,Chennai,Rare,44,Female,2,0.42,0.87
T11079,C712,Shampoo,7,203.55,1353.61,5,Cash,Mumbai,Regular,61,Female,2,0.83,0.11
T11080,C644,Pepsi,5,174.15,696.6,20,UPI,Chennai,Regular,55,Male,2,0.26,0.34
T11081,C789,Coffee,6,111.57,569.01,15,Net Banking,Mumbai,Regular,37,Male,2,0.89,0.59
T11082,C658,Toothpaste,5,195.12,926.82,5,Credit Card,Bangalore,Rare,62,Female,2,0.21,0.95
T11083,C404,Shampoo,9,165.18,1189.3,20,Debit Card,Ahmedabad,Regular,41,Female,2,0.25,0.71
T11084,C437,Toothpaste,6,341.88,1641.02,20,Net Banking,Pune,Regular,64,Male,2,0.53,0.51
T11085,C430,Cheese,8,151.9,1032.92,15,UPI,Pune,Regular,64,Female,2,0.95,0.22
T11086,C502,Juice,2,292.83,585.66,0,Debit Card,Kolkata,Regular,25,Female,2,0.4,0.54
T11087,C141,Toothpaste,9,42.29,380.61,0,Credit Card,Chennai,Regular,31,Female,2,0.69,0.5
T11088,C820,Cheese,5,103.73,414.92,20,Credit Card,Bangalore,Regular,56,Male,2,0.63,0.8
T11089,C343,Milk,7,209.63,1467.41,0,Credit Card,Kolkata,Regular,31,Female,2,0.23,0.47
T11090,C679,Pepsi,1,469.11,375.29,20,Cash,Bangalore,Regular,22,Female,2,0.32,0.39
T11091,C515,Soap,5,194.85,974.25,0,Debit Card,Bangalore,Regular,64,Male,2,0.94,0.18
T11092,C984,Paneer,2,335.4,536.64,20,Net Banking,Bangalore,Regular,38,Female,2,0.27,0.14
T11093,C859,Atta,6,134.99,647.95,20,Debit Card,Hyderabad,Regular,32,Male,2,0.73,0.5
T11094,C543,Coffee,1,72.25,57.8,20,Debit Card,Mumbai,Regular,53,Male,2,0.97,0.41
T11095,C13,Salt,3,38.68,92.83,20,Debit Card,Bangalore,Rare,50,Male,2,0.21,0.6
T11096,C269,Shampoo,5,159.65,718.42,10,Cash,Chennai,Regular,34,Male,2,0.46,0.74
T11097,C466,Soap,4,87.25,349.0,0,UPI,Pune,Regular,37,Male,2,0.3,0.14
T11098,C228,Soap,3,95.27,228.65,20,Net Banking,Mumbai,Regular,18,Male,2,0.3,0.55
T11099,C961,Toothpaste,5,382.77,1818.16,5,UPI,Chennai,Regular,33,Female,2,0.21,0.88
T11100,C933,Rice,8,17.76,120.77,15,Credit Card,Hyderabad,Regular,62,Male,2,0.68,0.51
T11101,C271,Paneer,4,283.33,1076.65,5,Debit Card,Chennai,Regular,35,Female,2,0.77,0.57
T11102,C680,Atta,1,195.94,186.14,5,Debit Card,Hyderabad,Regular,27,Male,2,0.71,0.54
T11103,C547,Maggie,7,258.21,1626.72,10,Net Banking,Chennai,Regular,40,Male,2,0.93,0.45
T11104,C22,Maggie,8,285.79,2286.32,0,Credit Card,Bangalore,Regular,35,Female,2,0.23,0.2
T11105,C407,Milk,3,163.55,441.58,10,Cash,Ahmedabad,Regular,26,Male,2,0.39,0.21
T11106,C906,Maggie,6,154.6,927.6,0,Cash,Kolkata,Regular,63,Male,2,0.41,0.26
T11107,C933,Atta,2,369.37,590.99,20,UPI,Bangalore,Regular,47,Male,2,0.31,0.81
T11108,C818,Coffee,7,436.93,2752.66,10,Net Banking,Pune,Regular,30,Male,2,0.23,0.35
T11109,C761,Pepsi,8,104.36,709.65,15,Net Banking,Bangalore,Regular,48,Female,2,0.54,0.95
T11110,C929,Coke,6,57.83,346.98,0,Cash,Ahmedabad,Regular,63,Male,2,0.85,0.83
T11111,C405,Coffee,6,449.92,2429.57,10,Net Banking,Bangalore,Rare,60,Male,2,0.96,0.72
T11112,C28,Chocolate,5,181.45,771.16,15,Credit Card,Chennai,Regular,30,Male,2,0.22,0.75
T11113,C508,Chocolate,8,280.15,2129.14,5,Credit Card,Ahmedabad,Rare,49,Female,2,0.84,0.14
T11114,C704,Oil,1,186.18,148.94,20,Net Banking,Kolkata,Regular,34,Male,2,0.84,0.61
T11115,C78,Atta,4,71.64,229.25,20,UPI,Pune,Regular,20,Male,2,0.45,0.95
T11116,C313,Milk,4,298.77,1135.33,5,Cash,Pune,Regular,18,Female,2,0.2,0.14
T11117,C227,Atta,3,267.32,721.76,10,Credit Card,Chennai,Regular,22,Male,2,0.99,0.36
T11118,C173,Soap,3,109.47,311.99,5,Cash,Ahmedabad,Regular,49,Female,2,0.69,0.15
T11119,C88,Atta,4,231.42,786.83,15,Net Banking,Ahmedabad,Regular,42,Female,2,0.98,0.61
T11120,C302,Coffee,1,400.5,400.5,0,Cash,Kolkata,Rare,62,Female,2,0.54,0.2
T11121,C643,Oil,2,299.31,538.76,10,Credit Card,Bangalore,Regular,22,Female,2,0.46,0.53
T11122,C924,Oil,9,57.49,517.41,0,Credit Card,Chennai,Rare,54,Female,2,0.32,0.75
T11123,C965,Biscuit,2,278.53,529.21,5,Net Banking,Kolkata,Regular,40,Male,2,0.99,0.25
T11124,C540,Coke,5,354.34,1417.36,20,Credit Card,Pune,Regular,29,Male,2,0.33,0.78
T11125,C722,Juice,9,398.42,3585.78,0,Debit Card,Hyderabad,Regular,51,Female,2,0.12,0.15
T11126,C689,Tea,9,318.27,2864.43,0,Net Banking,Delhi,Regular,40,Male,2,0.56,0.23
T11127,C191,Coke,8,84.8,542.72,20,UPI,Hyderabad,Regular,33,Male,2,0.44,0.35
T11128,C779,Rice,1,357.98,357.98,0,Cash,Pune,Regular,22,Female,2,0.34,0.82
T11129,C947,Sugar,1,341.9,341.9,0,Net Banking,Chennai,Regular,61,Female,2,0.67,0.87
T11130,C115,Milk,9,21.97,158.18,20,Credit Card,Chennai,Regular,64,Male,2,0.43,0.3
T11131,C398,Tea,8,211.76,1355.26,20,Cash,Mumbai,Regular,45,Male,2,0.46,0.19
T11132,C642,Atta,9,173.15,1480.43,5,Debit Card,Mumbai,Regular,23,Female,2,0.12,0.86
T11133,C772,Tea,7,338.01,2247.77,5,UPI,Bangalore,Regular,30,Male,2,0.63,0.68
T11134,C798,Milk,3,115.91,347.73,0,UPI,Kolkata,Regular,60,Female,2,0.21,0.24
T11135,C435,Tea,3,299.53,808.73,10,Credit Card,Mumbai,Regular,47,Female,2,0.29,0.6
T11136,C98,Salt,2,457.47,869.19,5,Credit Card,Mumbai,Regular,43,Female,2,0.75,0.89
T11137,C520,Tea,5,400.92,1904.37,5,Credit Card,Kolkata,Regular,34,Male,2,0.38,0.16
T11138,C453,Biscuit,3,461.51,1246.08,10,UPI,Delhi,Regular,26,Female,2,0.25,0.18
T11139,C924,Cheese,6,489.47,2643.14,10,Net Banking,Pune,Regular,33,Female,2,0.62,0.35
T11140,C3,Soap,2,15.23,24.37,20,Net Banking,Hyderabad,Rare,35,Female,2,0.29,0.69
T11141,C48,Atta,3,315.14,898.15,5,Net Banking,Delhi,Regular,30,Female,2,0.34,0.26
T11142,C940,Soap,5,212.29,902.23,15,Debit Card,Pune,Regular,46,Female,2,0.66,0.83
T11143,C288,Sugar,1,431.33,366.63,15,Debit Card,Bangalore,Rare,60,Male,2,0.77,0.78
T11144,C382,Chocolate,1,133.39,133.39,0,UPI,Pune,Regular,62,Male,2,0.77,0.6
T11145,C65,Milk,9,490.7,4195.48,5,Cash,Pune,Rare,41,Male,2,0.53,0.2
T11146,C198,Soap,7,310.72,1848.78,15,Cash,Kolkata,Regular,62,Female,2,0.51,0.99
